Random waveform, supplied seed
Total number of intervals = 180 (5031, 54838, 74868, 30015, 40743, 23648, 97712, 53672, 55395, 29425, 15173, 82475, 90555, 47944, 28313, 28504, 22886, 35717, 14828, 81704, 55771, 85226, 75020, 12441, 56208, 17446, 86943, 49138, 49839, 47752, 27181, 6170, 7187, 99387, 91970, 79658, 59230, 78081, 64242, 37702, 40686, 30376, 38416, 65892, 39560, 10016, 55224, 19982, 48114, 36283, 23315, 11150, 98724, 56880, 13467, 99368, 46206, 71651, 22741, 56654, 99570, 23047, 70008, 42943, 46704, 75970, 21917, 82027, 81583, 14259, 7821, 17727, 65559, 41133, 28693, 53141, 54512, 14835, 98446, 38117, 77994, 30209, 68315, 91940, 49308, 46880, 92540, 49396, 97841, 35404, 80451, 87228, 75554, 57964, 83546, 55468, 34203, 37629, 34577, 47426, 58845, 66993, 10977, 51529, 48344, 5902, 71602, 41886, 47456, 93939, 16890, 45689, 32790, 44044, 28149, 39739, 72475, 93882, 6692, 50406, 83055, 55609, 16968, 43031, 17236, 82183, 42212, 12244, 61777, 36984, 29093, 41715, 34838, 63574, 24401, 32025, 98971, 23657, 67877, 53849, 79536, 17081, 39024, 26125, 33388, 20979, 95865, 73949, 60987, 54175, 51484, 39771, 32864, 42033, 43808, 45785, 35582, 38504, 15320, 74264, 43890, 5962, 38365, 55971, 23217, 87681, 91728, 96668, 80475, 27150, 53444, 23737, 87776, 82175, 98548, 37704, 64701, 69089, 89785, 16676)
Average QPS expected = 50230
Timestamp start: 1622102956842
Timestamp end: 1622104757225

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      586.4  1186.6    63.8   143.0   184.0   419.6   496.3   548.5   601.1   687.3   815.8  1041.9  5228.7 12789.8 33718.7  82491.0    82475
read      598.7  1353.0    68.9   158.1   207.9   403.0   485.3   544.2   598.1   674.0   768.6   962.8  6694.8 19147.3 32502.3  90503.0    90555
read      507.6  1115.4    68.9   113.8   132.0   302.3   401.7   469.1   525.1   599.9   740.6  1206.2  4039.8 13724.5 32368.9  48060.7    47944
read      381.6   668.4    68.9   110.7   125.7   292.5   393.0   454.3   499.8   557.0   638.1   799.7  1529.1  8278.8 31087.9  28270.3    28313
read      401.8   640.1    68.9   112.5   127.7   297.7   399.9   464.6   513.8   575.1   667.9   851.0  2907.8  6852.5 28711.3  28438.8    28504
read      374.8   601.5    74.4   113.8   128.8   299.6   395.5   450.1   490.9   539.9   609.0   737.0  1537.1  7080.6 30542.8  22916.1    22886
read      406.9   698.2    68.9   112.7   128.1   286.3   386.6   452.4   505.8   578.0   689.4   926.5  2986.2  6691.8 30589.7  35710.1    35717
read      373.0   537.7    74.4   116.5   132.3   302.7   385.0   434.1   471.2   516.0   575.9   689.4  2770.8  5299.7 15965.7  14800.9    14828
read      788.7  1770.2    74.4   240.8   296.9   442.9   533.0   619.9   699.3   783.5   907.9  1708.9  8631.0 30030.4 36888.8  81647.7    81704
read      532.5  1089.0    68.9   118.6   138.8   320.4   417.1   480.2   534.6   612.4   760.2  1391.6  4279.2 12449.9 31931.5  55831.9    55771
read      779.2  1861.2    74.4   240.0   296.8   442.0   521.2   592.3   671.7   752.4   858.9  1099.2  8677.6 30682.3 37853.0  85326.8    85226
read      829.3  2132.5    74.4   190.7   251.1   425.3   513.3   587.5   659.4   742.8   860.1  2653.6  8858.5 31530.3 37890.7  75031.2    75020
read      374.5   685.6    74.4   121.5   142.7   319.2   388.6   431.5   466.9   511.9   576.3   685.9  1019.3  7934.0 31748.0  12410.5    12441
read      599.2  1505.4    63.8   119.2   140.9   328.3   422.4   485.4   537.9   612.3   741.7  1682.3  5404.3 29194.4 35766.9  56090.7    56208
read      368.6   798.8    74.4   115.4   132.0   286.8   365.9   410.0   443.2   484.0   540.6   645.3  2079.1  9456.2 32077.7  17448.7    17446
read      787.7  2024.7    74.4   233.3   290.8   440.6   531.5   610.3   682.9   762.4   873.6  1366.0  8701.0 31661.3 39176.4  86719.6    86943
read      525.6  1432.5    68.9   116.2   135.1   303.2   400.1   463.8   519.2   594.5   738.3  1239.6  4299.8 30204.9 37474.9  49193.4    49138
read      535.5  1461.3    68.9   116.4   135.6   305.0   400.4   462.7   513.0   581.4   709.2  1216.9  4349.1 30401.0 36869.7  49742.9    49839
read      480.7  1215.0    68.9   114.9   132.8   295.6   391.4   452.9   504.5   574.3   686.8  1083.9  4227.4 19293.5 36153.2  47746.2    47752
read      382.2   895.9    68.9   111.8   127.4   278.2   368.1   422.2   463.4   516.9   590.5   747.2  2484.8 12569.0 32234.0  27023.8    27181
read      336.2   951.4    86.8   135.7   158.0   259.0   307.7   335.9   357.6   384.0   421.0   488.5  1675.2  9372.2 36605.7   6155.2     6170
read      377.2  1281.0    80.4   131.8   153.6   267.7   317.7   345.7   367.5   393.7   429.2   501.6  2598.6 28387.2 38337.4   7206.9     7187
read      705.8  1318.4    86.8   319.8   343.1   471.9   567.5   647.8   717.0   787.4   904.6  1142.0  8181.7 13761.8 32762.5  99359.1    99387
read      721.5  1553.7    80.4   286.9   325.4   461.5   545.5   616.6   685.2   760.7   858.5  1051.0  8516.3 22090.9 37002.6  91897.9    91970
read      789.2  1955.5    74.4   227.4   281.3   423.4   510.4   592.6   664.4   737.5   840.8  1373.5  8944.5 30690.1 37506.5  79623.8    79658
read      560.9  1342.9    68.9   120.3   141.3   319.1   409.1   470.5   525.0   601.3   736.5  1475.3  4419.3 20887.6 36092.2  59341.6    59230
read      782.3  1729.0    74.4   199.6   257.4   422.3   518.4   611.3   691.6   785.8   975.9  1928.8  8572.9 28701.2 36886.5  78092.8    78081
read      677.5  1538.9    68.9   134.2   163.0   362.7   455.1   526.5   592.1   686.7   878.2  2510.5  6100.4 24871.4 36710.4  64282.3    64242
read      440.7   819.1    68.9   116.9   134.7   303.7   407.1   472.8   529.2   603.2   722.8  1001.4  3827.3  7742.8 32122.3  37841.4    37702
read      448.3   814.6    74.4   115.6   132.1   282.7   387.7   458.4   521.5   611.6   780.1  1107.6  4131.8  7563.4 31446.7  40703.6    40686
read      437.5   905.5    68.9   114.8   130.4   281.6   388.5   459.9   522.1   608.3   745.1   982.0  3971.2  8810.9 32339.3  30377.1    30376
read      433.7   701.7    68.9   113.6   129.4   279.3   384.0   450.9   507.9   588.7   728.8  1032.0  4183.0  6210.0 23051.6  38447.9    38416
read      674.3  1423.8    68.9   135.5   165.9   362.3   456.1   529.0   593.9   690.2   923.5  2825.1  5732.2 15861.7 35997.4  65988.2    65892
read      439.4   822.4    68.9   113.5   130.4   284.3   382.5   445.7   497.5   568.0   685.7  1008.2  4186.3  9073.2 29558.8  39480.6    39560
read      365.4   689.1    68.9   121.5   138.8   297.5   376.0   424.2   460.4   504.2   563.7   662.4  1176.4  8085.7 31557.6  10030.4    10016
read      544.5  1119.1    68.9   118.4   139.2   319.1   414.5   476.9   532.4   613.2   762.3  1430.4  4584.7 11856.1 31976.7  55225.5    55224
read      409.2   835.6    68.9   114.2   129.1   296.0   391.9   447.9   491.0   547.4   632.1   795.6  3448.9  8882.0 31906.0  20034.6    19982
read      500.2   902.9    68.9   115.4   134.5   305.9   402.7   465.3   518.7   593.7   730.4  1201.9  4369.9  7620.1 28862.7  48086.8    48114
read      421.0   766.1    63.8   112.6   129.4   291.1   387.1   448.8   499.6   568.3   674.3   922.0  4083.7  7481.5 29911.0  36286.1    36283
read      389.6   652.5    74.4   112.8   129.8   295.7   394.3   456.4   505.3   573.0   676.7   861.9  1412.4  7745.6 31139.9  23408.6    23315
read      377.7   701.0    74.4   119.9   138.6   305.6   384.5   432.4   468.7   515.8   581.6   711.2  1279.7  8715.7 31287.3  11214.5    11150
read      749.3  1849.4    80.4   297.3   323.1   450.2   533.4   610.2   680.6   748.0   851.9  1035.6  8363.4 31340.2 37394.0  98593.0    98724
read      687.4  2004.9    68.9   122.8   147.2   337.7   431.8   494.8   547.7   627.7   779.7  3258.5  5853.4 31764.6 37683.7  57007.2    56880
read      396.8   771.3    68.9   115.6   135.9   314.0   398.5   453.4   497.7   553.4   634.2   763.3  1482.1  8114.7 31779.2  13513.7    13467
read      724.6  1771.1    68.9   284.2   316.3   438.9   527.0   605.6   674.2   742.9   835.2  1017.4  8349.3 31154.0 39991.7  99363.2    99368
read      541.8  1529.7    68.9   114.9   135.4   315.2   406.5   463.7   510.5   578.1   687.7  1129.7  4601.4 30871.4 37198.2  46164.2    46206
read      703.7  1867.5    68.9   137.9   169.9   360.2   452.4   526.3   592.3   683.9   868.7  2110.7  6133.6 31475.1 37808.2  71570.1    71651
read      390.1   746.8    68.9   111.9   128.3   281.9   373.9   436.6   484.5   546.1   643.1   835.1  2400.5  6758.8 32001.0  22733.0    22741
read      500.8  1381.4    68.9   115.7   135.0   299.1   388.2   447.3   496.5   562.9   670.1  1051.9  4594.8 28829.2 37410.4  56583.0    56654
read      701.6  1695.4    74.4   266.9   304.8   428.3   505.5   587.7   662.1   731.9   813.7   980.8  8183.3 30873.5 37054.1  99530.6    99570
read      411.5   992.7    68.9   110.9   127.1   279.4   371.4   432.8   480.6   542.2   637.7   822.9  3630.9 10759.5 32497.0  23083.1    23047
read      679.7  1910.7    68.9   131.5   161.5   354.0   440.2   503.4   557.3   632.7   746.7  1587.8  7139.0 31417.9 37649.8  69922.2    70008
read      401.2   862.9    68.9   110.8   127.8   280.2   367.6   423.8   467.4   524.4   607.6   870.4  3112.9  8561.8 32095.5  42974.0    42943
read      423.5   952.9    63.8   111.6   128.8   284.8   374.2   434.3   481.9   542.4   637.5   932.5  4220.0  7896.8 35340.5  46567.9    46704
read      663.8  1698.8    68.9   139.8   172.8   362.1   447.4   515.2   577.9   658.1   788.1  1793.1  5765.9 30722.7 37605.0  75916.0    75970
read      356.2   534.5    68.9   110.8   126.5   274.3   364.5   423.5   468.3   527.9   624.0   796.1  1202.0  6033.0 28932.0  21894.3    21917
read      727.7  1768.2    74.4   176.5   226.0   392.9   480.7   550.7   617.8   694.3   813.9  1761.9  8392.8 30582.6 37144.8  81996.2    82027
read      692.8  1749.1    63.8   156.4   199.0   378.3   457.5   523.3   587.9   664.8   764.1  1265.6  8333.3 30701.0 36829.3  81484.4    81583
read      369.9   714.1    74.4   114.5   132.4   281.4   360.9   409.3   452.3   504.9   580.8   709.2  2011.5  7456.4 30875.1  14214.3    14259
read      354.4   938.6    80.4   128.2   151.5   271.0   331.4   369.3   397.9   435.6   488.0   568.3  1350.0 14058.9 32304.2   7831.1     7821
read      365.8   654.2    74.4   113.7   131.2   285.2   372.4   425.0   467.4   521.1   597.2   738.2  1221.8  8291.4 31022.7  17711.3    17727
read      655.4  1720.9    68.9   127.3   153.5   340.9   427.6   497.7   560.9   645.2   799.5  1870.7  6155.7 30808.7 37192.4  65647.7    65559
read      383.7   652.6    68.9   110.4   126.4   273.6   367.9   429.8   485.5   554.9   663.1   923.4  1901.0  6139.9 31112.8  41080.9    41133
read      355.7   483.7    68.9   109.8   125.1   276.4   368.0   427.1   476.7   535.8   624.6   800.7  1292.2  4975.3 14803.9  28573.9    28693
read      489.3  1258.8    63.8   113.3   131.6   293.6   380.1   436.8   487.8   552.0   656.5  1090.6  4615.4 19620.6 32449.2  53194.0    53141
read      482.4  1156.4    68.9   113.8   132.3   296.0   388.1   449.2   500.9   571.4   689.1  1125.9  4577.4 11055.5 35164.3  54471.3    54512
read      332.6   527.1    74.4   113.5   130.6   274.9   349.9   393.0   425.9   471.5   536.5   647.9   995.6  5471.5 30742.7  14831.6    14835
read      675.3  1362.6    74.4   281.1   312.2   430.7   507.2   595.3   669.2   737.9   820.5   978.5  6772.3 16999.8 35572.4  98613.3    98446
read      414.1   896.2    68.9   110.9   127.0   282.2   372.3   430.3   479.0   540.8   632.4   887.2  4094.6  9655.4 32012.7  38177.1    38117
read     1143.5  2376.8    68.9   193.4   265.5   476.9   682.2   863.1  1135.0  1852.4  2405.4  4400.7 10161.5 31768.7 39363.0  78152.6    77994
read      862.6  2480.5    68.9   131.9   167.7   413.0   521.1   625.3   731.8   872.3  1323.8  2430.9  9095.1 32191.5 39305.6  30232.1    30209
read      650.6  1511.0    68.9   133.1   162.1   357.2   446.1   512.4   572.8   656.4   795.4  2174.3  5837.8 24905.0 35681.2  68345.7    68315
read      716.8  1457.7    74.4   272.6   312.7   447.3   525.5   610.5   694.0   777.1   876.9  1160.7  8176.4 17533.3 36267.2  91952.4    91940
read      463.5  1018.5    68.9   113.8   130.8   286.8   379.7   442.3   497.4   573.0   695.6  1117.1  4533.2 10051.7 32218.1  49518.9    49308
read      431.7   826.1    68.9   112.1   127.9   276.3   370.4   433.0   486.9   562.2   686.1  1059.1  4332.8  8187.6 31662.8  46810.9    46880
read      733.9  1555.8    74.4   278.6   313.1   428.5   513.3   603.4   680.8   748.9   831.5  1048.5  8452.8 19848.2 36346.8  92562.0    92540
read      491.0  1128.7    68.9   112.7   129.6   285.3   379.9   446.5   504.0   586.5   741.3  1220.2  4640.9 11726.5 35011.4  49529.2    49396
read      668.8  1287.4    74.4   273.8   312.5   441.2   521.4   598.0   674.3   747.2   837.7  1001.0  5929.7 15613.3 32518.0  97868.4    97841
read      388.4   653.3    68.9   110.9   125.1   268.0   367.3   432.8   487.5   565.7   691.6   932.8  2570.7  7349.0 30318.7  35379.1    35404
read      568.5  1351.5    68.9   136.5   170.2   372.4   452.4   509.6   561.1   632.6   727.7   925.6  5474.4 16523.7 35596.7  80288.1    80451
read      380.4   423.3    68.9   125.7   148.9   331.4   412.5   464.1   504.3   556.0   624.7   733.2  1089.3  4397.3 13458.2  87102.1    87228
read      378.8   421.9    68.9   122.0   143.4   326.7   411.0   462.8   502.7   554.7   623.1   732.0  1227.0  4145.1 12887.0  75577.9    75554
read      377.6   458.5    68.9   119.4   140.3   330.3   416.7   466.2   504.3   552.5   615.1   713.2  1193.9  4606.7 13243.3  57977.4    57964
read      377.4   384.3    68.9   122.3   145.0   330.7   412.7   462.9   502.8   554.8   623.5   730.6  1056.7  4230.0 12553.8  83702.2    83546
read      372.8   333.7    68.9   118.2   139.4   334.9   420.4   469.6   507.1   555.6   617.3   713.6  1068.5  3332.8 12235.1  55460.3    55468
read      369.0   333.7    68.9   117.9   137.2   337.6   418.3   469.7   509.4   560.1   619.7   711.5  1047.5  2665.7 12503.6  34186.7    34203
read      382.6   427.2    68.9   119.5   139.9   343.9   426.2   478.7   520.9   573.3   636.6   735.9  1122.7  4867.5 13270.6  37596.2    37629
read      379.1   407.7    68.9   117.3   135.9   333.4   417.4   470.5   513.6   567.5   634.5   746.9  1230.0  4680.7 12755.0  34512.4    34577
read      492.9   896.7    68.9   117.8   137.5   319.4   420.9   487.8   544.9   630.0   800.4  1396.7  4345.8  8398.9 31579.7  47460.4    47426
read      530.9   977.3    68.9   122.7   145.8   341.4   436.1   500.8   554.7   632.4   785.2  1555.4  4606.4  8867.7 31778.2  58964.2    58845
read      536.3  1027.3    68.9   126.0   151.4   347.0   437.9   500.5   552.3   626.6   749.4  1517.2  4629.0 10210.5 32045.6  66982.5    66993
read      349.9   741.9    74.4   121.6   139.2   295.2   360.4   396.6   425.6   461.2   509.6   607.0   996.4  8627.3 31960.8  10975.4    10977
read      508.9   936.8    68.9   118.9   139.5   329.0   425.6   489.8   543.6   623.0   775.5  1459.6  4544.0  8681.2 31515.2  51342.0    51529
read      486.5   806.5    63.8   117.7   137.6   326.9   426.7   491.9   545.5   626.3   777.6  1349.9  4415.3  7748.8 30831.2  48353.9    48344
read      311.6   605.8    86.8   133.3   149.1   269.3   311.8   337.4   356.7   378.8   408.3   466.5  1417.4  5237.3 31757.4   5909.8     5902
read      544.0  1077.0    63.8   128.1   155.4   355.2   442.8   502.1   551.0   621.3   727.3  1303.4  4692.6 10383.1 32078.5  71558.6    71602
read      469.3   796.1    68.9   115.6   134.4   320.0   422.0   488.3   543.2   622.0   770.6  1250.5  4119.9  7001.1 31286.1  41891.4    41886
read      502.9   949.7    68.9   117.5   137.8   327.1   425.0   488.8   541.7   616.7   757.5  1354.9  4541.5  8535.8 32074.3  47312.7    47456
read      543.3  1144.6    68.9   150.3   191.1   387.8   464.0   517.8   568.0   639.5   736.6   894.9  4729.9 12207.0 32497.8  93947.0    93939
read      377.9   731.2    74.4   114.2   129.7   307.7   393.2   440.4   480.7   532.8   605.7   744.2  1265.5  6364.3 31931.1  16893.9    16890
read      495.4   872.4    68.9   117.3   137.4   329.1   428.4   495.6   549.9   629.7   780.6  1358.9  4498.0  7565.5 31331.1  45732.4    45689
read      449.7   859.3    68.9   114.4   131.9   312.3   416.4   483.0   535.5   603.8   725.9  1015.0  3873.1  8461.2 31706.2  32749.1    32790
read      453.7   769.9    68.9   116.6   136.8   333.8   425.3   481.9   529.8   590.1   680.5   978.8  4160.1  7314.9 31118.6  44174.2    44044
read      371.0   437.1    68.9   118.8   139.3   335.0   415.8   462.4   499.8   545.5   600.9   684.1  1031.4  4636.9 15310.5  28148.5    28149
read      412.3   563.3    68.9   117.3   136.8   333.8   427.1   485.2   532.3   592.9   684.1   902.5  1757.0  5199.4 30409.8  39716.9    39739
read      579.7  1245.3    68.9   131.9   159.9   359.5   452.9   522.5   585.9   677.8   859.4  1680.6  4625.2 13636.6 36179.6  72633.2    72475
read      633.9  1625.0    68.9   170.2   224.9   408.6   486.2   543.9   610.1   697.1   792.3   985.3  6930.6 30670.9 37694.3  93894.2    93882
read      344.0   995.1    80.4   124.7   139.3   266.3   328.8   361.1   386.6   417.7   456.9   529.0  1552.0 12285.3 35321.0   6722.6     6692
read      377.2   384.1    63.8   117.3   138.3   341.9   430.3   478.4   516.1   563.6   626.1   724.8  1029.0  3587.6 12224.8  50389.1    50406
read      354.9   278.1    63.8   118.7   139.3   316.4   398.9   447.5   485.6   535.3   601.8   705.1   940.1  2860.6  8515.0  82952.5    83055
read      367.5   278.3    68.9   116.1   136.5   338.8   428.1   474.2   510.3   556.9   618.6   706.3   937.9  2327.6  8458.1  55591.3    55609
read      338.9   408.5    74.4   115.7   132.9   288.6   376.4   423.9   456.5   496.7   554.2   641.5  1005.1  4494.0 11987.4  16940.8    16968
read      419.9   883.7    68.9   111.4   128.2   289.8   390.3   455.3   507.3   579.6   695.3   975.9  2820.6  8088.3 32238.3  43038.5    43031
read      364.9   630.9    74.4   115.2   132.6   289.9   379.3   433.2   469.4   518.1   583.3   688.6  1393.9  4996.5 31391.0  17230.1    17236
read      782.7  2160.2    74.4   188.0   240.7   410.9   493.1   561.7   630.5   712.0   816.9  1203.8  8686.3 31798.7 37698.5  82208.0    82183
read      389.7   754.8    68.9   110.1   126.4   285.3   378.6   441.0   487.4   547.9   639.1   874.5  1814.3  6155.0 31966.8  42284.7    42212
read      392.4   985.8    74.4   118.8   136.6   292.6   365.1   417.0   453.3   495.8   555.5   679.0  2474.7 12831.9 32224.1  12224.4    12244
read      584.2  1290.3    68.9   123.0   146.5   337.0   447.7   536.7   625.2   781.0  1158.6  1667.1  4766.8 24731.0 36342.8  61694.4    61777
read      406.6   658.8    68.9   112.0   128.9   297.7   397.7   468.6   525.8   604.8   729.3   950.7  1882.9  6575.1 31115.2  37089.9    36984
read      402.2   747.2    68.9   112.9   129.7   303.6   402.1   472.6   524.2   593.5   697.4   877.2  1459.4  8531.4 31987.0  29163.6    29093
read      484.4   996.6    68.9   114.6   132.6   315.0   427.6   512.7   591.2   716.8   953.2  1298.9  2375.3 12761.0 32349.4  41714.8    41715
read      427.9   657.7    68.9   115.8   134.6   331.0   431.6   506.4   562.1   633.5   755.0  1029.2  1569.8  6966.9 31434.2  34884.1    34838
read      380.6   354.7    68.9   117.7   138.3   335.9   427.6   488.8   532.5   584.5   654.8   769.9  1052.0  3233.8 12473.8  63637.3    63574
read      366.1   264.0    63.8   120.4   142.9   345.3   416.2   470.6   508.5   548.0   597.0   676.1   857.3  1974.5  7904.9  24440.0    24401
read      369.2   272.7    63.8   118.0   139.3   347.5   423.4   477.3   518.6   562.7   616.0   695.0   866.8  1910.7  8360.8  31978.9    32025
read      348.3   234.0    63.8   122.3   144.1   312.7   392.8   441.5   481.5   530.8   593.1   693.1   904.1  1553.5  8002.8  98689.3    98971
read      371.5   248.9    68.9   121.4   144.1   350.7   427.1   472.6   515.4   557.4   607.6   683.7   862.0  2276.6  8119.4  23588.5    23657
read      366.5   276.1    63.8   117.4   137.9   329.5   419.1   470.2   514.5   568.8   637.0   747.0   975.0  2026.4  9247.1  67853.9    67877
read      378.7   260.6    63.8   117.9   139.3   344.8   436.4   490.7   536.6   591.3   661.1   766.8   985.5  1723.3  8122.3  53893.7    53849
read      359.0   250.1    63.8   118.6   139.7   322.3   408.3   458.1   497.3   549.4   621.1   730.4   962.4  1842.7  7930.5  79575.5    79536
read      365.3   291.1    68.9   128.2   154.1   353.4   418.7   452.8   477.0   508.7   561.6   642.0   841.8  2208.7  8419.5  17138.8    17081
read      384.2   300.9    68.9   118.8   140.4   358.4   443.0   492.0   532.8   589.5   657.5   755.0   972.4  1929.5 12069.5  39037.7    39024
read      381.0   326.8    63.8   119.1   141.6   362.0   436.2   479.2   512.0   554.9   621.8   709.4   906.7  3810.4 12353.0  26177.0    26125
read      381.4   291.1    68.9   118.5   139.4   362.2   442.7   488.8   524.1   572.2   640.1   735.2   941.3  1944.7  8128.3  33415.6    33388
read      379.6   320.3    68.9   123.4   146.8   364.8   433.9   472.1   502.2   536.0   594.3   692.7   913.6  3421.4 15216.6  20868.2    20979
read      353.2   237.2    63.8   122.9   144.8   316.7   400.1   450.1   488.6   536.0   602.3   708.9   927.1  1498.8  8007.9  95748.9    95865
read      359.3   257.0    63.8   117.9   138.3   325.3   414.1   464.9   503.0   548.7   615.7   725.0   952.9  1762.0  8138.6  74012.4    73949
read      371.8   296.6    63.8   117.7   138.7   338.3   430.7   481.7   519.6   565.7   633.5   745.4   991.2  1805.2  9379.0  61116.1    60987
read      367.5   288.9    63.8   116.5   137.1   339.0   429.9   478.4   513.4   556.3   616.6   724.6   954.5  1809.5 11299.6  54189.7    54175
read      373.4   287.9    63.8   117.3   138.5   344.4   435.5   484.1   520.0   564.4   628.3   744.7   998.9  1880.4  8334.4  51500.8    51484
read      377.1   299.2    63.8   118.1   139.1   355.2   438.3   484.8   519.4   562.1   621.9   739.3   975.7  3045.3 11229.6  39705.1    39771
read      372.2   249.6    63.8   117.1   138.2   354.8   433.0   477.5   511.1   553.3   607.0   722.6   954.4  1732.7  7843.0  32840.7    32864
read      366.9   264.1    63.8   116.6   137.3   344.1   429.1   475.3   509.9   552.9   606.9   719.8   948.6  1891.3  7681.7  41932.6    42033
read      387.3   291.0    68.9   119.3   141.0   355.5   449.6   500.5   539.4   585.3   651.6   788.8  1072.4  2108.1  9150.0  43907.6    43808
read      381.0   263.4    68.9   120.0   142.0   352.2   444.7   494.0   532.0   577.8   636.8   764.1  1018.5  2038.9  8180.7  45872.5    45785
read      374.2   261.6    68.9   119.4   141.0   352.1   435.7   483.0   518.0   560.9   615.9   727.2   973.4  1954.4  7834.6  35577.2    35582
read      366.5   256.6    68.9   116.8   137.5   341.9   426.9   473.7   508.5   549.7   605.0   702.8   955.7  2137.7  7642.7  38528.6    38504
read      337.7   274.4    68.9   126.9   147.6   325.6   391.4   425.4   449.3   476.3   510.5   573.5   780.1  2407.1 11648.8  15401.0    15320
read      344.2   244.7    68.9   115.8   135.2   309.2   394.8   445.8   483.3   528.6   588.3   681.0   919.1  1495.1  8469.0  74241.3    74264
read      357.5   265.4    68.9   116.2   136.4   328.3   416.6   464.5   499.3   540.5   595.2   683.6   974.2  1726.9  7691.6  43907.8    43890
read      288.8   497.4    80.4   142.2   168.3   269.3   301.9   319.4   334.1   351.0   373.4   415.7   534.2  5285.4 16928.8   5976.2     5962
read      362.9   227.7    68.9   120.9   143.3   335.6   424.6   472.6   507.5   547.4   599.6   679.4   936.1  1472.6  6964.1  38295.6    38365
read      355.2   269.6    63.8   116.9   137.2   321.0   412.2   463.9   500.6   543.1   598.0   683.2   935.5  2037.3  9125.3  55990.2    55971
read      322.3   239.4    68.9   119.4   140.3   300.2   373.2   413.9   442.9   475.3   516.0   580.5   776.2  1470.4  8621.3  23297.6    23217
read      337.3   220.4    63.8   117.7   137.7   304.0   383.1   432.0   469.8   517.1   577.8   669.2   877.6  1331.8  6865.2  87838.5    87681
read      339.1   223.5    63.8   118.8   139.5   304.6   384.0   433.8   472.0   519.3   580.0   672.4   879.3  1331.4  8067.0  91795.1    91728
